"Title","ID","Owner","Created Date","Updated Date","Nombre Participante","ID. Participante","Código ficha","Título de la iniciativa","Entidad promotora","Información de Contacto","Año Desde","Año Hasta","IMPLEMENTADA","ORIGEN (EM o INST)","PROVINCIA IMPULSORA","PROVINCIAS APLICACIÓN","T.I: 1-SERVICIOS","T.I. 2-PROCESOS","T.I. 3-GESTION PERSONAS","T.I. 4-PARTICIPACIÓN","T.I. 5-ORGANIZATIVA","T.I. 6-CAMBIO CULTURAL","T.I. 7-TECNOLÓGICA","T.I. 8-TRANSPARENCIA","T.I. 9-COLABORACIÓN","T.I. 10-GEST.CON","T.I. 11-BIENESTAR","T.I. 12-IGUALDAD GEN","T.I. 13-SENSIB.CUIDAD.","T.I. 14-NORMATIVO","A.A. 1-TURISMO","A.A. 2-JUSTICIA","A.A. 3-ADMON PUB.","A.A. 4-INTERIOR","A.A. 5-EMPLEO","A.A. 6-HACIENDA","A.A. 7-IND.ENERG","A.A. 8-EDUCACIÓN","A.A. 9-DEPORTE","A.A. 10-AGRIC-GAN-PESC","A.A. 11-M.AMBIENTE","A.A. 12-ECON.EMP.","A.A. 13-CON-UNIV","A.A. 14-SALUD","A.A. 15-POLIT.SOC.","A.A. 16-MEDIO RURAL","A.A. 17-MOVILIDAD","A.A. 18-CULTURA","A.A. 19-FOMENTO","Ayuntamientos","Diputaciones","Lista_fichas_mapeo (Código ficha)","Lista_fichas_mapeo (All)","Lista_fichas_mapeo (All)"
,"d0db31f8-a471-4da3-9a31-b902dd447ece","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.10","Seguridad vial urbana. Guía codificada de infracciones","Escuela de Seguridad Pública de Andalucía. Servicio de Formación","Emilio Andrades Gomar/ Antonio Gaviño Calado",2018,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,"/ficha-mapeo/18.10","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"ccb78795-0eb9-4573-ad43-0f9bf5b8a7c6","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.2","Decálogo de buen divorcio","Equipos técnicos, Magistrado y funcionarios  del Juzgado de Primera Instancia n.º 5 de Málaga. Juzgado de Familia","M.ª Ángeles Peña Yáñez/ José Luis Utrera. Magistrado",2005,"ACTUALIDAD",true,"EM","MÁLAGA","ANDALUCÍA",true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"/ficha-mapeo/18.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"4625fb3b-0d76-41bb-85dc-9c57230514b1","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.3","Selección de personal interino para la Administración de Justicia a través del Servicio Andaluz de Empleo","Delegación Provincial de Justicia y Administración Pública Málaga y Servicio Andaluz de Empleo Málaga","Juan Antoniio Villar Torres/ Fernando Colina Robledo",2008,"2013",true,"EM","MÁLAGA","ANDALUCÍA",false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/18.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"49af9bf6-70d6-4495-9fe5-6cdef2cc0015","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.4","Caminos escolares. Andando al cole como toda la vida","Consejería de Educación. Consejería Salud. Dirección General de Tráfico. Entidades Locales Andalucía","N/D",2010,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,true,"/ficha-mapeo/18.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"18de8051-a738-4515-af56-9b6c2976beac","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.5","SIRhUSI. Sistema de Información de Recursos Humanos de la Junta de Andalucía","Dirección General de Función Pública","M.ª Peña Mate Aranda",1999,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/18.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"bcbcd8b5-5cc1-461b-a0f6-422a4dcecbb2","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.6","Web del emplead@ Portal de información laboral y tramitación electrónica del personal de la Junta de Andalucía","Dirección General de Función Pública","N/D",2002,"ACTUALIDAD",true,"INST","ANDALUCÍA","ANDALUCÍA",false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/18.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"9fc6489b-b4aa-4d3a-af2e-c341d2ef0943","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.7","Banco de Prácticas del Observatorio para la mejora de los servicios púbicos","Dirección General de Modernización e innovación de los servicios públicos","N/D",2007,"2012",true,"INST","ANDALUCÍA","ANDALUCÍA",false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/18.7","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"232f8821-9be8-4cc7-947e-2d7dc95db9fd","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.8","Punto de Encentro Familiar","Equipos técnicos, Magistrado y funcionarios  del Juzgado de Primera Instancia n.º 5 de Málaga. Juzgado de Familia","M.ª Ángeles Peña Yáñez/ José Luis Utrera. Magistrado",1999,"ACTUALIDAD",true,"EM","MÁLAGA","ANDALUCÍA",true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"/ficha-mapeo/18.8","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"ed542820-d58e-4833-a473-8ff3d6e161af","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:21Z,2019-04-05T18:50:21Z,"Juan Antonio Villar Torres",18,"18.9","Análisis de los elementos vulnerables en zonas de riesgo de incendios. Interfase","Servicio de Protección Civil e INFOCA Málaga. Grupo de Emergencias Andalucía","Rafael Gálvez Chica/Miguel A. Caralina/Luis Peñín",2011,"ACTUALIDAD",true,"EM","MÁLAGA","ANDALUCÍA",true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,"/ficha-mapeo/18.9","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"6d23f086-c8bc-4ad6-94bd-0d48dd865862","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.1","Observatorio de Prácticas Innovadoras en el Manejo de Enfermedades Crónicas Complejas (OPIMEC)","Secretaría General de Salud Pública y Consumo de la Consejería de Salud de la Junta de Andalucía","Carmen Pérez Romero",2006,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",false,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,"/ficha-mapeo/2.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"338930d7-5661-4abd-a7c7-ee74a05684b1","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.2","Escuela de pacientes","Escuela Andaluza de Salud Pública (EASP) - Consejería de Salud y Familias de la Junta de Andalucía","escueladepacientes.sspa@juntadeandalucia.es",2008,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,true,false,true,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,"/ficha-mapeo/2.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"32ba87b8-b9f7-4606-a370-8fe3b7c3e044","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.3","Proyecto Genoma Médico","Consejería de Salud y Familias de la Junta de Andalucía","Javier Santoyo López",2009,"ACTUALIDAD",true,"INST","ANDALUCIA","SEVILLA",true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,"/ficha-mapeo/2.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"be600693-d95d-440c-8d38-19dff4afb351","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.4","@firma: La plataforma corporativa de autenticación y firma","D.G. de Transformación Digital de la Consejería de Hacienda, Industria y Energía de la Junta de Andalucía","D.G. de Transformación Digital de la Consejería de Hacienda, Industria y Energía de la Junta de Andalucía",2003,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,"/ficha-mapeo/2.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"511f666e-acf8-4386-8a63-ca927f8b0907","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.6","Tarjeta +Cuidado, tarjeta de Identificación personal para el Plan de Atención a Personas Cuidadoras","PiCuida - Estrategia de Cuidados de Andalucía, Consejería de Salud y Familias de la Junta de Andalucía","https://www.picuida.es/ciudadania/contacto/",2007,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,"/ficha-mapeo/2.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"03204098-ae76-4f75-aef1-c8c957a48170","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Pedro Blanco Wasmer",2,"2.7","Proyecto “Sobre Ruedas”","Secretaría General de Salud Pública y Consumo de la Consejería de Salud (y Familias, actualmente) de la Junta de Andalucía","Secretaría General de Salud Pública y Consumo de la Consejería de Salud (y Familias, actualmente) de la Junta de Andalucía",2009,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,true,false,"/ficha-mapeo/2.7","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"e69f2640-a93a-424a-9a96-f5cded01abb4","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.1","Mindfulness en la Administración","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible y DT de Empleo y Economía en Almería","Juana Cano (CAGPyDS), Luisa Muñoz Amate DT Empleo)",2016,"ACTUALIDAD",true,"EM","Almería, Sevilla","Almería, Sevilla y Málaga",false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/3.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"1edb0502-5f81-4a23-87f2-caf31bc05fde","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.2","QskyMap: Mapa de oscuridad del cielo nocturno andaluz","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Sv. Calidad del Aire, Ángela Ranea",2015,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/3.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"80623bcc-51dc-4272-8dab-496b58fc2754","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.3","Índice espectral G","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Sv. Calidad del Aire, Ángela Ranea",2018,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/3.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"ac75fd3b-4e24-4ae8-9927-f8d3a57af22b","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.4","Los viernes al sol","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Coordinación de la DG – Andrés Leal, Ángela Ranea",2015,"ACTUALIDAD",true,"EM","Sevilla","Sevilla",false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/3.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"f9e74138-e26a-4a48-aa2c-a0fe17b3538e","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.5","Andalucía Smart Data","Consejería de Turismo y Deporte","N/D",2017,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,"/ficha-mapeo/3.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"2e500b60-c590-4b8b-ba8b-0469dd086fc9","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.6","Innovando en Jueves","Consejería de Salud y Familias","Sv. de Innovación e Igualdad -  Javier López Narbona – Conchi Castejón",2010,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,"/ficha-mapeo/3.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"df1bd6b8-afcc-4a5f-8b02-69cb60a94b02","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.7","Contigo Más","Consejería de la Presidencia, Administración Pública e Interior – Delegación de Gobierno de la JA en Málaga","Oficina de Calidad de Servicios- Carmen Molero – Pedro García Conde",2017,"ACTUALIDAD",true,"EM","Málaga","Málaga",false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/3.7","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"f56021f6-ae1c-4184-a96e-6d38117c6db8","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Marcos Borrero Gaviño",3,"3.8","App Reto EPOC","Consejería de Salud y Familias-Escuela Andaluza de Salud Pública-Consejería de Empleo, Formación y Trabajo Autónomo","Sv. de Innovación e Igualdad – Conchi Castejón",2016,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,"/ficha-mapeo/3.8","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"d39dd768-8c42-49de-b96e-90538cac86db","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.1","Iniciativa Mentor","IAAP","Mar Herrera Menchen",2009,"ACTUALIDAD",true,"INST","Andalucía","Andalucía",false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/5.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"75129cad-423b-460f-bf37-51643556acd1","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.2","PRODIG","Consejería de Educación y Deporte","N/D",2018,"ACTUALIDAD",true,"INST","Andalucía","Andalucía",true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/5.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"15a2c193-b3a8-4c17-b6ca-1b59e7a050f1","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.3","iPASEN","Consejería de Educación y Deporte","N/D",2014,"ACTUALIDAD",true,"INST","Andalucía","Andalucía",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/5.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"01b0fafc-ccd5-421c-91b7-c698bf4cabfb","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.4","EXTENDA MARCA","EXTENDA","N/D",2016,"ACTUALIDAD",true,"INST","Andalucía","Andalucía",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/5.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"c4f3489d-e065-42fe-8300-842c03452daa","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.5","Laboratorios Infantiles en Terapias Avanzadas","Fundación Progreso y Salud","N/D",2007,"ACTUALIDAD",true,"EM","Andalucía","Andalucía",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,"/ficha-mapeo/5.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"89c92115-ee15-4889-8444-c217f6e1eded","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Irene Carrillo de Albornoz",5,"5.6","DemoLab","Consejería de Turismo","Laura Gonzalez Garcia",2012,"ACTUALIDAD",true,"EM","Málaga","Andalucía",true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/5.6","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"2100eb01-a99f-481e-91ad-3a8d6e412e33","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Mercedes Garcia Padilla",6,"6.1","Red de Información Ambiental de Andalucía-REDIAM","Consejería de Medio Ambiente","Josem.moreira@juntadeandalucia.es",2001,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,"/ficha-mapeo/6.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"e6f8b820-432b-4112-831c-83cf0ef1a1fd","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Mercedes Garcia Padilla",6,"6.2","Plan INFOCA. Prevención y Extinción de Incendios Forestales en Andalucía","Consejería de Medio Ambiente.","dggmnep.secretaria.cmaot@juntadeandalucia.es",1995,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,"/ficha-mapeo/6.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"8b228807-02fb-4250-9bc8-9ed04cdf6d4f","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Mercedes Garcia Padilla",6,"6.3","Impresión de biomodelos 3D en la planificación quirúrgica de la sanidad pública","Consejería de Salud.  Hospital Universitario Virgen del Rocío","N/D",2005,"ACTUALIDAD",true,"INST","SEVILLA","SEVILLA",true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,"/ficha-mapeo/6.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"e342c3a5-3370-4b62-877a-d89f6f035a64","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Mercedes Garcia Padilla",6,"6.4","Servicio Integrado de Atención Ciudadana","Consejería de Medio Ambiente.","N/D",2010,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/6.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"9f2f3b64-3923-4cd4-8cd9-67e066c96208","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Mercedes Garcia Padilla",6,"6.5","Sede judicial electrónica de Andalucía","Consejería de Justicia e Interior.  Gestionada ahora por Consejería de Turismo, Regeneración, Justicia y Administración Local","https://sede.justicia.juntadeandalucia.es/portal/adriano/es/contacto/formularioContacto/",2007,"ACTUALIDAD",true,"INST","ANDALUCIA","ANDALUCIA",true,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/6.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"cccbc60d-1233-4df2-80c3-c56a3d789740","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.1","Servicio BusBici","Consejería de Fomento Infraestructuras y Ordenación del Territorio ","Dirección general de movilidad",2006,"2019",true,"INST","SEVILLA","SEVILLA",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"/ficha-mapeo/7.1","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"a0278064-f2f7-4950-8c21-faa76233afdd","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.10","Restauración de áreas incendiadas mediante tecnología LIDAR","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Dirección General de Medio Natural, Biodiversidad y Espacios Protegidos",2018,"2019",false,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/7.10","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"1b288458-af7d-48e6-a1d2-59e67086a38f","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.2","Red Profesional de la Junta de Andalucía","Consejería de la Presidencia, Administración Pública e Interior","Instituto Andaluz de Administración Pública",2015,"2017",true,"INST","ANDALUCÍA","ANDALUCÍA",false,false,false,false,false,true,true,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/7.2","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"5dba531a-29c7-474b-ab6b-ee9768adf23a","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.3","Subsistema CLIMA","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Secretaría General de Medio Ambiente, Agua y Cambio Climático",1999,"2019",true,"INST","ANDALUCÍA","ANDALUCÍA",false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,"/ficha-mapeo/7.3","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"5aa98dc1-7926-4397-beff-ae0eda102e3e","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.4","Utilización de drones en el seguimiento de especies amenazadas","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","Agencia de Medio Ambiente y Agua",2018,"2019",false,"INST","SEVILLA","ANDALUCÍA",false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,"/ficha-mapeo/7.4","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
,"c9dcf0b1-e967-4ee5-afcf-3a85192fc3f4","4cae7c50-911e-4ce3-af40-51b09400bae8",2019-04-05T18:50:20Z,2019-04-05T18:50:20Z,"Antonio Jesús Lara",7,"7.5","Proyecto Integral para el apoyo a juventud emprendedora en el sector agrario.   ","Consejería de Agricultura, Ganadería, Pesca y Desarrollo Sostenible","N/D",2017,"2020",false,"INST","ANDALUCÍA","ANDALUCÍA",true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,"/ficha-mapeo/7.5","/lista-ficha-mapeo/","/lista-ficha-mapeo-2/"
